POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year
122,Nitish Rana,14,6,233.33,2,1,SRH,Eden Gardens,2019-03-24,2019
123,Sunil Narine,14,4,350.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-21,2019
124,Shane Watson,14,6,233.33,2,1,MI,Rajiv Gandhi Intl. Cricket Stadium,2019-05-12,2019
125,Martin Guptill,14,4,350.0,0,2,DC,ACA-VDCA Stadium,2019-05-08,2019
126,Hardik Pandya,14,4,350.0,0,2,KKR,Eden Gardens,2019-04-28,2019
127,Chris Gayle,14,5,280.0,2,1,RR,Sawai Mansingh Stadium,2019-03-25,2019
128,Wriddhiman Saha,14,5,280.0,3,0,RCB,M. Chinnaswamy Stadium,2019-05-04,2019
129,Jos Buttler,14,4,350.0,0,2,MI,Wankhede Stadium,2019-04-13,2019
130,Nitish Rana,14,6,233.33,1,1,RCB,M. Chinnaswamy Stadium,2019-04-05,2019
131,MS Dhoni,14,5,280.0,0,2,MI,Chidambaram,2019-05-07,2019
132,Faf du Plessis,14,6,233.33,2,1,MI,Rajiv Gandhi Intl. Cricket Stadium,2019-05-12,2019
133,AB de Villiers,14,4,350.0,0,2,KKR,M. Chinnaswamy Stadium,2019-04-05,2019
134,Andre Russell,14,5,280.0,2,1,CSK,Chidambaram,2019-04-09,2019
135,Deepak Hooda,14,3,466.66,2,1,PBKS,IS Bindra Stadium,2019-04-08,2019
136,Chris Gayle,14,4,350.0,0,2,DC,Arun Jaitley Stadium,2019-04-20,2019
137,Ben Stokes,13,5,260.0,0,1,CSK,Chidambaram,2019-03-31,2019
138,Nitish Rana,13,3,433.33,0,2,PBKS,Eden Gardens,2019-03-27,2019
139,Robin Uthappa,13,4,325.0,0,2,RR,Sawai Mansingh Stadium,2019-04-07,2019
140,Hardik Pandya,13,4,325.0,0,2,RCB,M. Chinnaswamy Stadium,2019-03-28,2019
141,David Warner,13,4,325.0,3,0,CSK,Rajiv Gandhi Intl. Cricket Stadium,2019-04-17,2019
142,Ben Stokes,13,4,325.0,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-03-29,2019
143,Virat Kohli,13,6,216.66,3,0,KKR,M. Chinnaswamy Stadium,2019-04-05,2019
144,Shikhar Dhawan,13,6,216.66,3,0,CSK,ACA-VDCA Stadium,2019-05-10,2019
145,Rohit Sharma,13,4,325.0,0,2,CSK,Chidambaram,2019-04-26,2019
146,Parthiv Patel,13,5,260.0,3,0,RR,Sawai Mansingh Stadium,2019-04-02,2019
147,Jonny Bairstow,13,4,325.0,0,2,CSK,Rajiv Gandhi Intl. Cricket Stadium,2019-04-17,2019
148,Sam Curran,13,4,325.0,1,1,KKR,IS Bindra Stadium,2019-05-03,2019
149,KL Rahul,13,3,433.33,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-29,2019
150,Sanju Samson,13,5,260.0,2,0,SRH,Sawai Mansingh Stadium,2019-04-27,2019
1,Rahul Tewatia,30,6,500.0,0,5,PBKS,Sharjah Cricket Stadium,2020-09-27,2020
2,Nicholas Pooran,28,6,466.66,1,4,SRH,Dubai International Stadium,2020-10-08,2020
3,Kieron Pollard,27,6,450.0,1,3,RCB,Dubai International Stadium,2020-09-28,2020
4,Hardik Pandya,26,5,520.0,2,3,RR,Zayed Cricket Stadium,2020-10-25,2020
5,Jofra Archer,26,7,371.42,0,4,CSK,Sharjah Cricket Stadium,2020-09-22,2020
6,KL Rahul,26,6,433.33,2,3,RCB,Dubai International Stadium,2020-09-24,2020
7,Pat Cummins,26,6,433.33,0,4,MI,Zayed Cricket Stadium,2020-09-23,2020
8,Chris Gayle,25,6,416.66,3,2,DC,Dubai International Stadium,2020-10-20,2020
9,Hardik Pandya,25,5,500.0,0,4,RR,Zayed Cricket Stadium,2020-10-25,2020
10,Marcus Stoinis,25,6,416.66,3,2,PBKS,Dubai International Stadium,2020-09-20,2020
11,Rahul Tripathi,22,5,440.0,1,3,DC,Sharjah Cricket Stadium,2020-10-03,2020
12,David Warner,22,6,366.66,4,1,DC,Dubai International Stadium,2020-10-27,2020
13,Rohit Sharma,21,5,420.0,2,2,PBKS,Zayed Cricket Stadium,2020-10-01,2020
14,Sam Curran,21,5,420.0,2,2,SRH,Dubai International Stadium,2020-10-13,2020
15,Sanju Samson,21,6,350.0,0,3,PBKS,Sharjah Cricket Stadium,2020-09-27,2020
16,Krunal Pandya,20,4,500.0,2,2,SRH,Sharjah Cricket Stadium,2020-10-04,2020
17,Priyam Garg,20,6,333.33,3,1,CSK,Dubai International Stadium,2020-10-02,2020
18,Axar Patel,20,4,500.0,0,3,CSK,Sharjah Cricket Stadium,2020-10-17,2020
19,MS Dhoni,20,5,400.0,0,3,RR,Sharjah Cricket Stadium,2020-09-22,2020
20,Sanju Samson,20,5,400.0,0,3,CSK,Sharjah Cricket Stadium,2020-09-22,2020
21,Tom Curran,20,6,333.33,0,3,KKR,Dubai International Stadium,2020-09-30,2020
22,Eoin Morgan,20,4,500.0,2,2,RR,Dubai International Stadium,2020-11-01,2020
23,Nitish Rana,19,5,380.0,0,3,CSK,Dubai International Stadium,2020-10-29,2020
24,Eoin Morgan,19,4,475.0,0,3,DC,Sharjah Cricket Stadium,2020-10-03,2020
25,Kieron Pollard,19,5,380.0,1,2,PBKS,Dubai International Stadium,2020-10-18,2020
26,Faf du Plessis,19,4,475.0,0,3,RR,Sharjah Cricket Stadium,2020-09-22,2020
27,Shreyas Iyer,19,5,380.0,1,2,KKR,Sharjah Cricket Stadium,2020-10-03,2020
28,AB de Villiers,19,4,475.0,0,3,RR,Dubai International Stadium,2020-10-17,2020
29,Jonny Bairstow,19,5,380.0,1,2,PBKS,Dubai International Stadium,2020-10-08,2020
30,Kieron Pollard,19,5,380.0,0,3,SRH,Sharjah Cricket Stadium,2020-11-03,2020
31,Shivam Dube,19,5,380.0,0,3,MI,Dubai International Stadium,2020-09-28,2020
32,Kieron Pollard,18,3,600.0,0,3,PBKS,Zayed Cricket Stadium,2020-10-01,2020
33,Faf du Plessis,18,5,360.0,4,0,PBKS,Dubai International Stadium,2020-10-04,2020
34,Marcus Stoinis,18,6,300.0,3,1,SRH,Zayed Cricket Stadium,2020-11-08,2020
35,KL Rahul,18,5,360.0,3,1,MI,Dubai International Stadium,2020-10-18,2020
36,AB de Villiers,18,6,300.0,1,2,KKR,Sharjah Cricket Stadium,2020-10-12,2020
37,Eoin Morgan,17,4,425.0,1,2,RR,Dubai International Stadium,2020-11-01,2020
38,Jonny Bairstow,17,5,340.0,1,2,PBKS,Dubai International Stadium,2020-10-08,2020
39,Marcus Stoinis,17,4,425.0,1,2,MI,Dubai International Stadium,2020-11-05,2020
40,Mayank Agarwal,17,5,340.0,0,2,DC,Dubai International Stadium,2020-09-20,2020
41,Mayank Agarwal,17,4,425.0,1,2,RR,Sharjah Cricket Stadium,2020-09-27,2020
42,Chris Morris,17,4,425.0,1,2,PBKS,Sharjah Cricket Stadium,2020-10-15,2020
43,Ravindra Jadeja,17,5,340.0,2,1,KKR,Dubai International Stadium,2020-10-29,2020
44,AB de Villiers,17,6,283.33,1,2,KKR,Sharjah Cricket Stadium,2020-10-12,2020
45,Hardik Pandya,17,5,340.0,2,1,PBKS,Zayed Cricket Stadium,2020-10-01,2020
46,AB de Villiers,16,5,320.0,1,2,MI,Dubai International Stadium,2020-09-28,2020
47,Eoin Morgan,16,6,266.66,1,1,SRH,Zayed Cricket Stadium,2020-10-18,2020
48,Ishan Kishan,16,5,320.0,2,1,CSK,Sharjah Cricket Stadium,2020-10-23,2020
49,Ben Stokes,16,6,266.66,1,2,PBKS,Zayed Cricket Stadium,2020-10-30,2020
50,Nicholas Pooran,16,5,320.0,1,2,RR,Sharjah Cricket Stadium,2020-09-27,2020
51,Robin Uthappa,16,6,266.66,4,0,RCB,Dubai International Stadium,2020-10-17,2020
52,Shreyas Iyer,16,5,320.0,2,1,KKR,Sharjah Cricket Stadium,2020-10-03,2020
53,KL Rahul,16,6,266.66,2,1,CSK,Dubai International Stadium,2020-10-04,2020
54,Ben Stokes,16,6,266.66,4,0,MI,Zayed Cricket Stadium,2020-10-25,2020
55,Quinton de Kock,16,4,400.0,1,2,SRH,Sharjah Cricket Stadium,2020-11-03,2020
56,Suryakumar Yadav,16,6,266.66,4,0,KKR,Zayed Cricket Stadium,2020-09-23,2020
57,Shane Watson,16,4,400.0,1,2,RR,Sharjah Cricket Stadium,2020-09-22,2020
58,Devdutt Padikkal,16,6,266.66,2,1,MI,Zayed Cricket Stadium,2020-10-28,2020
59,Eoin Morgan,16,4,400.0,0,2,MI,Zayed Cricket Stadium,2020-10-16,2020
60,KL Rahul,16,3,533.33,1,2,RCB,Dubai International Stadium,2020-09-24,2020
61,Manish Pandey,16,4,400.0,1,2,RR,Dubai International Stadium,2020-10-22,2020
62,Mandeep Singh,16,5,320.0,0,2,CSK,Dubai International Stadium,2020-10-04,2020
63,Jos Buttler,15,5,300.0,2,1,DC,Dubai International Stadium,2020-10-14,2020
64,Virat Kohli,15,4,375.0,0,2,CSK,Dubai International Stadium,2020-10-10,2020
65,MS Dhoni,15,5,300.0,1,1,SRH,Dubai International Stadium,2020-10-02,2020
66,Shreyas Iyer,15,4,375.0,0,2,RR,Dubai International Stadium,2020-10-14,2020
67,David Warner,15,5,300.0,3,0,MI,Sharjah Cricket Stadium,2020-11-03,2020
68,Ravindra Jadeja,15,5,300.0,0,2,DC,Sharjah Cricket Stadium,2020-10-17,2020
69,Devdutt Padikkal,15,6,250.0,1,1,RR,Zayed Cricket Stadium,2020-10-03,2020
70,Quinton de Kock,15,5,300.0,1,1,SRH,Sharjah Cricket Stadium,2020-10-04,2020
71,Dinesh Karthik,15,4,375.0,2,1,PBKS,Zayed Cricket Stadium,2020-10-10,2020
72,Shimron Hetmyer,15,5,300.0,0,2,SRH,Zayed Cricket Stadium,2020-09-29,2020
73,Marcus Stoinis,15,6,250.0,2,1,RCB,Dubai International Stadium,2020-10-05,2020
74,Ravindra Jadeja,15,6,250.0,3,0,SRH,Dubai International Stadium,2020-10-02,2020
75,Steve Smith,15,6,250.0,3,0,RCB,Dubai International Stadium,2020-10-17,2020
76,AB de Villiers,15,6,250.0,1,1,KKR,Sharjah Cricket Stadium,2020-10-12,2020
77,Quinton de Kock,15,5,300.0,3,0,CSK,Zayed Cricket Stadium,2020-09-19,2020
78,Hardik Pandya,15,5,300.0,2,1,KKR,Zayed Cricket Stadium,2020-09-23,2020
79,Kieron Pollard,15,4,375.0,0,2,RCB,Dubai International Stadium,2020-09-28,2020
80,Abdul Samad,15,4,375.0,2,1,DC,Zayed Cricket Stadium,2020-11-08,2020
81,Riyan Parag,15,5,300.0,2,1,SRH,Dubai International Stadium,2020-10-22,2020
82,Deepak Hooda,15,5,300.0,0,2,CSK,Zayed Cricket Stadium,2020-11-01,2020
